SEQ_NAME	START	END	STRAND	NAME
chrVII	79153	80556	-	YGL223C
chrVII	80509	81264	-	YGL222C
chrVII	81328	82303	-	YGL221C
chrVII	82410	82918	+	YGL220W
chrVII	82794	84284	-	YGL219C
chrVII	83650	84300	+	YGL218W
chrVII	84839	85180	-	YGL217C
chrVII	84618	87349	+	YGL216W
chrVII	87509	89733	+	YGL215W
chrVII	90010	90495	+	YGL214W
chrVII	89933	91264	-	YGL213C
chrVII	91449	92476	+	YGL212W
chrVII	92489	93679	+	YGL211W
chrVII	93772	94566	+	YGL210W
chrVII	95811	97121	+	YGL209W
chrVII	97288	98714	+	YGL208W
chrVII	98863	102205	+	YGL207W
chrVII	102543	107504	-	YGL206C
chrVII	107944	110578	+	YGL205W
chrVII	111219	112075	-	YGL204C
chrVII	112422	114741	-	YGL203C
chrVII	115936	117654	+	YGL202W
chrVII	117669	120974	-	YGL201C
chrVII	122581	123329	-	YGL200C
chrVII	123538	124260	-	YGL199C
chrVII	123584	124339	+	YGL198W
chrVII	124698	129161	+	YGL197W
chrVII	129818	131267	+	YGL196W
chrVII	131525	139543	+	YGL195W
chrVII	139577	140216	-	YGL194C-A
chrVII	140245	141778	-	YGL194C
chrVII	141871	142684	-	YGL193C
chrVII	142146	144087	+	YGL192W
chrVII	144788	145441	+	YGL191W
chrVII	145602	147652	-	YGL190C
chrVII	148160	148611	-	YGL189C
chrVII	148824	148964	-	YGL188C-A
chrVII	149343	149516	-	YGL188C
chrVII	149419	150634	-	YGL187C
chrVII	150995	152808	-	YGL186C
chrVII	153087	154315	-	YGL185C
chrVII	154615	156012	-	YGL184C
chrVII	156543	157285	-	YGL183C
chrVII	157320	157607	-	YGL182C
chrVII	157859	159204	+	YGL181W
chrVII	159882	163108	+	YGL180W
chrVII	163350	165179	-	YGL179C
chrVII	167352	170571	+	YGL178W
chrVII	167559	167906	+	YGL177W
chrVII	171312	173124	-	YGL176C
chrVII	173285	174322	-	YGL175C
chrVII	174528	175509	+	YGL174W
chrVII	175527	180113	-	YGL173C
chrVII	180668	182211	+	YGL172W
chrVII	182364	184174	+	YGL171W
chrVII	184153	185394	-	YGL170C
chrVII	186000	187543	+	YGL169W
chrVII	187464	187796	+	YGL168W
chrVII	187440	190844	-	YGL167C
chrVII	191108	191958	+	YGL166W
chrVII	191398	191976	-	YGL165C
chrVII	191892	193311	-	YGL164C
chrVII	193572	196526	-	YGL163C
chrVII	197991	199173	+	YGL162W
chrVII	199059	200227	-	YGL161C
chrVII	200448	202407	+	YGL160W
chrVII	202714	203921	+	YGL159W
chrVII	206645	208696	+	YGL158W
chrVII	208957	210141	+	YGL157W
chrVII	210334	213815	+	YGL156W
chrVII	213982	215592	+	YGL155W
chrVII	215274	216116	-	YGL154C
chrVII	216257	217332	+	YGL153W
chrVII	216692	217369	-	YGL152C
chrVII	217479	221013	+	YGL151W
chrVII	221104	225573	-	YGL150C
chrVII	225572	225877	+	YGL149W
chrVII	226364	227617	+	YGL148W
chrVII	227651	228346	-	YGL147C
chrVII	228590	229724	-	YGL146C
chrVII	230173	232479	+	YGL145W
chrVII	232377	234546	-	YGL144C
chrVII	234586	235989	-	YGL143C
chrVII	236121	238174	-	YGL142C
chrVII	238292	241208	+	YGL141W
chrVII	241353	245012	-	YGL140C
chrVII	245402	248436	+	YGL139W
chrVII	248494	249531	-	YGL138C
chrVII	249845	252884	+	YGL137W
chrVII	252771	253885	-	YGL136C
chrVII	254577	255391	+	YGL135W
chrVII	255566	257045	+	YGL134W
chrVII	257707	261501	+	YGL133W
chrVII	261580	261915	+	YGL132W
chrVII	261648	265859	-	YGL131C
chrVII	266099	267671	+	YGL130W
chrVII	267574	269146	-	YGL129C
chrVII	269128	270150	-	YGL128C
chrVII	270245	270826	-	YGL127C
chrVII	270997	272139	+	YGL126W
chrVII	272381	274601	+	YGL125W
chrVII	274656	276728	-	YGL124C
chrVII	277519	278470	+	YGL123W
chrVII	277634	277864	-	YGL123C-A
chrVII	278806	280532	-	YGL122C
chrVII	280631	281283	-	YGL121C
chrVII	281621	283976	-	YGL120C
chrVII	284390	286047	+	YGL119W
chrVII	288014	288451	-	YGL118C
chrVII	288433	289395	+	YGL117W
chrVII	289663	291739	+	YGL116W
chrVII	291912	293090	+	YGL115W
chrVII	293208	295704	+	YGL114W
chrVII	295904	298186	+	YGL113W
chrVII	298048	299764	-	YGL112C
chrVII	299934	301560	+	YGL111W
chrVII	301441	303418	-	YGL110C
chrVII	303513	303836	+	YGL109W
chrVII	303397	304106	-	YGL108C
chrVII	304241	306292	-	YGL107C
chrVII	306538	307144	+	YGL106W
chrVII	307414	308664	+	YGL105W
chrVII	308581	310173	-	YGL104C
chrVII	310951	312013	+	YGL103W
chrVII	311505	311933	-	YGL102C
chrVII	312165	313091	+	YGL101W
chrVII	313197	314371	+	YGL100W
chrVII	314611	316611	+	YGL099W
chrVII	316788	317119	+	snR82
chrVII	317292	318356	+	YGL098W
chrVII	321740	323346	+	YGL097W
chrVII	325309	326269	+	YGL096W
chrVII	328782	330657	-	YGL095C
chrVII	330971	334644	-	YGL094C
chrVII	334815	337677	+	YGL093W
chrVII	337906	341859	+	YGL092W
chrVII	341905	343063	-	YGL091C
chrVII	343287	344636	+	YGL090W
chrVII	344791	345153	-	YGL089C
chrVII	345836	346201	+	YGL088W
chrVII	345986	346423	+	snR10
chrVII	346291	346947	-	YGL087C
chrVII	347168	349450	+	YGL086W
chrVII	349571	350613	+	YGL085W
chrVII	350511	352351	-	YGL084C
chrVII	352990	355585	+	YGL083W
chrVII	355737	357109	+	YGL082W
chrVII	357273	358628	+	YGL081W
chrVII	358606	359289	+	YGL080W
chrVII	359411	360198	+	YGL079W
chrVII	360099	361929	-	YGL078C
chrVII	362141	364087	-	YGL077C
chrVII	364226	366018	-	YGL076C
chrVII	364965	365252	-	snR39
chrVII	366264	366568	-	snR39B
chrVII	366558	368197	-	YGL075C
chrVII	368596	368922	-	YGL074C
chrVII	368669	371311	+	YGL073W
chrVII	371003	371362	-	YGL072C
chrVII	371554	374229	+	YGL071W
chrVII	374128	374860	-	YGL070C
chrVII	375050	375514	-	YGL069C
chrVII	375040	375781	+	YGL068W
chrVII	376042	377293	+	YGL067W
chrVII	377418	379815	+	YGL066W
chrVII	379706	381314	-	YGL065C
chrVII	381450	383215	-	YGL064C
chrVII	383460	385163	+	YGL063W
chrVII	384502	384651	-	YGL063C-A
chrVII	385155	388792	+	YGL062W
chrVII	388865	389784	-	YGL061C
chrVII	389935	392079	+	YGL060W
chrVII	392188	393744	+	YGL059W
chrVII	393926	394722	+	YGL058W
chrVII	394813	395789	-	YGL057C
chrVII	395956	397716	-	YGL056C
chrVII	398566	400384	+	YGL055W
chrVII	400572	401352	-	YGL054C
chrVII	402490	403449	+	YGL053W
chrVII	403437	403742	+	YGL052W
chrVII	403687	404391	+	YGL051W
chrVII	405753	406794	+	YGL050W
chrVII	406693	409778	-	YGL049C
chrVII	409973	411314	-	YGL048C
chrVII	411465	412181	+	YGL047W
chrVII	414048	415940	+	YGL045W
chrVII	415868	417263	-	YGL044C
chrVII	417461	418634	+	YGL043W
chrVII	418288	418593	-	YGL042C
chrVII	418562	419246	-	YGL041C-B
chrVII	418818	419450	+	YGL041W-A
chrVII	418562	419246	-	YGL041C
chrVII	419320	420631	-	YGL040C
chrVII	423846	425129	+	YGL039W
chrVII	425019	426849	-	YGL038C
chrVII	427156	428035	-	YGL037C
chrVII	428601	431330	+	YGL036W
chrVII	431548	433062	-	YGL035C
chrVII	433214	433579	-	YGL034C
chrVII	435625	436351	+	YGL033W
chrVII	436470	436969	-	YGL032C
chrVII	437340	438423	-	YGL031C
chrVII	439033	439739	+	YGL030W
chrVII	440018	440606	+	YGL029W
chrVII	440982	443076	-	YGL028C
chrVII	443550	446156	-	YGL027C
chrVII	446330	448553	-	YGL026C
chrVII	448764	449957	-	YGL025C
chrVII	449788	450123	+	YGL024W
chrVII	450069	452153	-	YGL023C
chrVII	452339	454642	+	YGL022W
chrVII	454828	457169	+	YGL021W
chrVII	457084	457934	-	YGL020C
chrVII	458080	459096	+	YGL019W
chrVII	458974	459699	-	YGL018C
chrVII	459838	461420	+	YGL017W
chrVII	461610	465066	+	YGL016W
chrVII	464935	465641	-	YGL015C
chrVII	465732	468874	+	YGL014W
chrVII	466237	466398	-	YGL014C-A
chrVII	468993	472325	-	YGL013C
chrVII	472814	474351	+	YGL012W
chrVII	474362	475272	-	YGL011C
chrVII	475487	476243	+	YGL010W
chrVII	476173	478723	-	YGL009C
chrVII	479494	482902	-	YGL008C
chrVII	482950	483182	-	YGL007C-A
chrVII	483223	483969	+	YGL007W
chrVII	485461	485884	+	YGL006W-A
chrVII	485454	489575	+	YGL006W
chrVII	489485	490576	-	YGL005C
chrVII	490687	491960	-	YGL004C
chrVII	492327	494277	-	YGL003C
chrVII	494507	495338	+	YGL002W
chrVII	495330	496556	-	YGL001C
chrVII	497056	498052	-	YGR001C
chrVII	498240	499915	-	YGR002C
chrVII	500104	502576	+	YGR003W
chrVII	502878	504572	+	YGR004W
chrVII	504550	505889	-	YGR005C
chrVII	506070	506825	+	YGR006W
chrVII	506948	508079	+	YGR007W
chrVII	507950	508451	-	YGR008C
chrVII	508994	511035	-	YGR009C
chrVII	511451	512923	+	YGR010W
chrVII	512360	512937	+	YGR011W
chrVII	513130	514390	+	YGR012W
chrVII	514531	516642	+	YGR013W
chrVII	516668	520990	+	YGR014W
chrVII	520894	522095	-	YGR015C
chrVII	522248	523011	+	YGR016W
chrVII	523628	524794	+	YGR017W
chrVII	524243	524720	-	YGR018C
chrVII	525191	526736	+	YGR019W
chrVII	526840	527393	-	YGR020C
chrVII	527617	528597	+	YGR021W
chrVII	529257	529586	-	YGR022C
chrVII	529107	531190	+	YGR023W
chrVII	531883	532596	-	YGR024C
chrVII	532639	532941	+	YGR025W
chrVII	532845	533981	+	YGR026W
chrVII	534063	534805	-	YGR027C
chrVII	536057	537379	+	YGR027W-A
chrVII	536057	541325	+	YGR027W-B
chrVII	542202	543445	+	YGR028W
chrVII	543553	544300	+	YGR029W
chrVII	545370	545902	+	snR46
chrVII	545587	546172	-	YGR030C
chrVII	546369	547779	+	YGR031W
chrVII	546809	547300	-	YGR031C-A
chrVII	548264	553951	+	YGR032W
chrVII	553977	555044	-	YGR033C
chrVII	555785	556802	+	YGR034W
chrVII	556905	557512	-	YGR035C
chrVII	557565	557786	+	YGR035W-A
chrVII	557935	559033	-	YGR036C
chrVII	559550	560038	-	YGR037C
chrVII	560544	561488	+	YGR038W
chrVII	562199	567467	-	YGR038C-B
chrVII	566145	567467	-	YGR038C-A
chrVII	574917	575250	+	YGR039W
chrVII	575364	576999	+	YGR040W
chrVII	577172	579250	+	YGR041W
chrVII	579457	580375	+	YGR042W
chrVII	580290	581469	-	YGR043C
chrVII	582725	583981	-	YGR044C
chrVII	583934	584296	-	YGR045C
chrVII	584803	586393	+	YGR046W
chrVII	586302	589504	-	YGR047C
chrVII	589771	590991	+	YGR048W
chrVII	591265	592082	+	YGR049W
chrVII	591998	592519	-	YGR050C
chrVII	592906	593229	-	YGR051C
chrVII	593600	594889	+	YGR052W
chrVII	594922	595940	-	YGR053C
chrVII	596522	598824	+	YGR054W
chrVII	599384	601256	+	YGR055W
chrVII	601613	604526	+	YGR056W
chrVII	604436	605574	-	YGR057C
chrVII	606115	607424	+	YGR058W
chrVII	607571	609199	+	YGR059W
chrVII	609409	609800	+	snR48
chrVII	610481	611510	+	YGR060W
chrVII	611812	616084	-	YGR061C
chrVII	616251	617281	-	YGR062C
chrVII	617384	617852	-	YGR063C
chrVII	617469	618119	+	YGR064W
chrVII	617982	619968	-	YGR065C
chrVII	620921	621799	-	YGR066C
chrVII	622263	624883	-	YGR067C
chrVII	624929	627120	-	YGR068C
chrVII	626294	626389	+	YGR068W-A
chrVII	627083	627418	+	YGR069W
chrVII	627806	631273	+	YGR070W
chrVII	631277	634082	-	YGR071C
chrVII	634239	635590	+	YGR072W
chrVII	635588	636070	-	YGR073C
chrVII	635700	636452	+	YGR074W
chrVII	635714	636915	-	YGR075C
chrVII	637006	637601	-	YGR076C
chrVII	637692	639553	-	YGR077C
chrVII	639697	640402	-	YGR078C
chrVII	640720	641832	+	YGR079W
chrVII	641995	643089	+	YGR080W
chrVII	643036	643784	-	YGR081C
chrVII	643997	644743	+	YGR082W
chrVII	644860	646815	-	YGR083C
chrVII	647047	648098	-	YGR084C
chrVII	648296	648930	-	YGR085C
chrVII	649569	650698	-	YGR086C
chrVII	651156	653013	-	YGR087C
chrVII	654615	656408	+	YGR088W
chrVII	656680	659900	+	YGR089W
chrVII	662081	666186	+	YGR090W
chrVII	666272	667915	+	YGR091W
chrVII	668130	670072	+	YGR092W
chrVII	670338	671992	+	YGR093W
chrVII	672218	675590	+	YGR094W
chrVII	675633	676412	-	YGR095C
chrVII	676574	677636	+	YGR096W
chrVII	678646	682284	+	YGR097W
chrVII	682566	687458	-	YGR098C
chrVII	687819	690028	+	YGR099W
chrVII	690163	693226	+	YGR100W
chrVII	693327	694487	+	YGR101W
chrVII	694425	695149	-	YGR102C
chrVII	695389	697439	+	YGR103W
chrVII	697368	698398	-	YGR104C
chrVII	698541	699010	+	YGR105W
chrVII	698885	699846	-	YGR106C
chrVII	702461	703383	+	YGR107W
chrVII	703428	705219	+	YGR108W
chrVII	705245	706566	-	YGR109C
chrVII	707610	708482	+	YGR109W-A
chrVII	707610	712254	+	YGR109W-B
chrVII	713658	715146	+	YGR110W
chrVII	715788	717149	+	YGR111W
chrVII	717300	718689	+	YGR112W
chrVII	718831	720233	+	YGR113W
chrVII	720265	720654	-	YGR114C
chrVII	720372	721151	-	YGR115C
chrVII	720358	724955	+	YGR116W
chrVII	724780	726488	-	YGR117C
chrVII	726951	727898	+	YGR118W
chrVII	727965	729760	-	YGR119C
chrVII	729857	730854	-	YGR120C
chrVII	731309	732986	-	YGR121C
chrVII	733438	733680	+	YGR121W-A
chrVII	733789	735453	+	YGR122W
chrVII	735201	736012	-	YGR122C-A
chrVII	736501	738259	-	YGR123C
chrVII	739916	741774	+	YGR124W
chrVII	742255	745595	+	YGR125W
chrVII	745835	746527	+	YGR126W
chrVII	746732	747951	+	YGR127W
chrVII	747817	750129	-	YGR128C
chrVII	750359	751104	+	YGR129W
chrVII	751219	753947	-	YGR130C
chrVII	754643	755350	+	YGR131W
chrVII	755345	756494	-	YGR132C
chrVII	756926	757670	+	YGR133W
chrVII	757620	761305	+	YGR134W
chrVII	761300	762247	+	YGR135W
chrVII	762428	763153	+	YGR136W
chrVII	762792	763402	+	YGR137W
chrVII	763577	765886	-	YGR138C
chrVII	765726	766064	+	YGR139W
chrVII	767471	770376	+	YGR140W
chrVII	770549	772068	+	YGR141W
chrVII	772320	773781	+	YGR142W
chrVII	775193	777508	+	YGR143W
chrVII	780399	781379	+	YGR144W
chrVII	781712	783984	+	YGR145W
chrVII	784049	785155	-	YGR146C
chrVII	785106	785418	-	YGR146C-A
chrVII	785936	786983	-	YGR147C
chrVII	787173	788200	-	YGR148C
chrVII	788920	790484	+	YGR149W
chrVII	790337	793063	-	YGR150C
chrVII	794636	794960	-	YGR151C
chrVII	794585	795657	-	YGR152C
chrVII	796071	796799	+	YGR153W
chrVII	796555	798142	-	YGR154C
chrVII	798507	800206	+	YGR155W
chrVII	800412	801876	+	YGR156W
chrVII	802187	805155	+	YGR157W
chrVII	805044	806066	-	YGR158C
chrVII	806268	807700	-	YGR159C
chrVII	807073	807684	+	YGR160W
chrVII	808564	809514	-	YGR161C
chrVII	810184	810769	+	YGR161W-C
chrVII	811738	813054	+	YGR161W-A
chrVII	811738	817051	+	YGR161W-B
chrVII	817747	823015	-	YGR161C-D
chrVII	821693	823015	-	YGR161C-C
chrVII	824059	826917	+	YGR162W
chrVII	827495	828645	+	YGR163W
chrVII	828625	828960	+	YGR164W
chrVII	829062	830286	+	YGR165W
chrVII	830435	832273	+	YGR166W
chrVII	832392	833295	+	YGR167W
chrVII	833270	834523	-	YGR168C
chrVII	834590	835929	-	YGR169C
chrVII	836011	836728	-	YGR169C-A
chrVII	837086	840833	+	YGR170W
chrVII	840710	842574	-	YGR171C
chrVII	842718	843621	-	YGR172C
chrVII	843810	844996	+	YGR173W
chrVII	845769	846373	-	YGR174C
chrVII	846531	846839	+	YGR174W-A
chrVII	846764	848450	-	YGR175C
chrVII	848720	849067	+	YGR176W
chrVII	848613	850499	-	YGR177C
chrVII	850924	853428	-	YGR178C
chrVII	853543	854922	-	YGR179C
chrVII	855173	856328	-	YGR180C
chrVII	858238	858785	+	YGR181W
chrVII	858551	858904	-	YGR182C
chrVII	858705	859504	-	YGR183C
chrVII	859901	865753	-	YGR184C
chrVII	866242	867552	-	YGR185C
chrVII	867746	870033	+	YGR186W
chrVII	870094	871472	-	YGR187C
chrVII	871857	875162	-	YGR188C
chrVII	876550	878254	-	YGR189C
chrVII	880296	880661	-	YGR190C
chrVII	880191	882462	+	YGR191W
chrVII	882706	883849	-	YGR192C
chrVII	884405	885830	-	YGR193C
chrVII	885970	887846	-	YGR194C
chrVII	888762	889701	+	YGR195W
chrVII	889621	892226	-	YGR196C
chrVII	892431	894341	-	YGR197C
chrVII	894656	897242	+	YGR198W
chrVII	897461	899782	+	YGR199W
chrVII	899829	902329	-	YGR200C
chrVII	902452	903153	-	YGR201C
chrVII	903346	904846	-	YGR202C
chrVII	905192	905868	+	YGR203W
chrVII	905895	908860	+	YGR204W
chrVII	909061	909174	-	YGR204C-A
chrVII	909087	910210	+	YGR205W
chrVII	910408	910824	+	YGR206W
chrVII	910733	911658	-	YGR207C
chrVII	911838	912923	+	YGR208W
chrVII	912830	913280	-	YGR209C
chrVII	913387	914848	-	YGR210C
chrVII	915186	916900	+	YGR211W
chrVII	916976	918521	+	YGR212W
chrVII	918369	919469	-	YGR213C
chrVII	920556	921921	+	YGR214W
chrVII	922124	922599	+	YGR215W
chrVII	922510	924509	-	YGR216C
chrVII	924696	930815	+	YGR217W
chrVII	932242	935994	+	YGR218W
chrVII	936035	936376	+	YGR219W
chrVII	935998	936893	-	YGR220C
chrVII	937061	939079	-	YGR221C
chrVII	939268	939635	-	snR7-L
chrVII	939494	939672	-	snR7-S
chrVII	939923	940896	+	YGR222W
chrVII	940787	942265	-	YGR223C
chrVII	942769	944856	+	YGR224W
chrVII	945030	947138	+	YGR225W
chrVII	946792	947001	-	YGR226C
chrVII	947341	949086	+	YGR227W
chrVII	949365	949709	+	YGR228W
chrVII	949356	951175	-	YGR229C
chrVII	951845	952425	+	YGR230W
chrVII	952321	953569	-	YGR231C
chrVII	953938	954701	+	YGR232W
chrVII	954611	958399	-	YGR233C
chrVII	959884	961382	+	YGR234W
chrVII	961273	962116	-	YGR235C
chrVII	962337	962841	-	YGR236C
chrVII	963151	965743	-	YGR237C
chrVII	965918	968668	-	YGR238C
chrVII	969092	970087	-	YGR239C
chrVII	970534	973967	-	YGR240C
chrVII	974577	974777	-	YGR240C-A
chrVII	974707	976751	-	YGR241C
chrVII	976415	976723	+	YGR242W
chrVII	977252	977890	+	YGR243W
chrVII	977959	979427	-	YGR244C
chrVII	979707	982155	-	YGR245C
chrVII	982317	984301	-	YGR246C
chrVII	984817	985776	+	YGR247W
chrVII	985954	986836	+	YGR248W
chrVII	987741	989914	+	YGR249W
chrVII	991058	993763	-	YGR250C
chrVII	995611	996613	+	YGR251W
chrVII	996821	998387	+	YGR252W
chrVII	998301	999200	-	YGR253C
chrVII	1000890	1002388	+	YGR254W
chrVII	1002472	1004055	-	YGR255C
chrVII	1004568	1006214	+	YGR256W
chrVII	1006128	1007393	-	YGR257C
chrVII	1007621	1010794	-	YGR258C
chrVII	1012217	1013249	-	YGR259C
chrVII	1012491	1014214	+	YGR260W
chrVII	1014232	1016791	-	YGR261C
chrVII	1016866	1017788	-	YGR262C
chrVII	1017889	1019249	-	YGR263C
chrVII	1019474	1021860	-	YGR264C
chrVII	1021648	1022058	+	YGR265W
chrVII	1022600	1024876	+	YGR266W
chrVII	1024916	1025910	-	YGR267C
chrVII	1025798	1026668	-	YGR268C
chrVII	1026636	1026962	+	YGR269W
chrVII	1027370	1031509	+	YGR270W
chrVII	1027382	1027600	-	YGR270C-A
chrVII	1031791	1037694	+	YGR271W
chrVII	1037724	1038502	-	YGR271C-A
chrVII	1038715	1039239	-	YGR273C
chrVII	1039810	1043103	-	YGR274C
chrVII	1043276	1043749	+	YGR275W
chrVII	1043819	1045480	-	YGR276C
chrVII	1045539	1046579	-	YGR277C
chrVII	1046721	1048534	+	YGR278W
chrVII	1048553	1050053	-	YGR279C
chrVII	1050689	1051753	-	YGR280C
chrVII	1052598	1057412	+	YGR281W
chrVII	1057582	1058752	-	YGR282C
chrVII	1058911	1060086	-	YGR283C
chrVII	1060473	1061630	-	YGR284C
chrVII	1061781	1063166	-	YGR285C
chrVII	1063680	1065059	-	YGR286C
chrVII	1067004	1069126	-	YGR287C
chrVII	1070258	1072203	+	YGR288W
chrVII	1073806	1076144	-	YGR289C
chrVII	1075482	1075925	+	YGR290W
chrVII	1076283	1076504	-	YGR291C
chrVII	1076571	1078482	+	YGR292W
chrVII	1079885	1080346	-	YGR293C
chrVII	1080306	1080668	+	YGR294W
chrVII	1081584	1082729	-	YGR295C
chrVII	1084864	1090591	+	YGR296W
chrVII	1088870	1089445	-	YGR296C-A
chrVII	1089746	1090228	-	YGR296C-B
chrVIII	445	3311	-	YHL050C
chrVIII	811	1293	+	YHL050W-A
chrVIII	3726	4541	-	YHL049C
chrVIII	5663	5797	-	YHL048C-A
chrVIII	6394	7648	+	YHL048W
chrVIII	8200	10237	-	YHL047C
chrVIII	9981	10307	+	YHL046W-A
chrVIII	11923	12285	-	YHL046C
chrVIII	12096	12882	+	YHL045W
chrVIII	13532	14346	+	YHL044W
chrVIII	14901	15413	+	YHL043W
chrVIII	15294	16215	+	YHL042W
chrVIII	17392	17841	+	YHL041W
chrVIII	18836	21003	-	YHL040C
chrVIII	21731	23608	+	YHL039W
chrVIII	23476	25544	-	YHL038C
chrVIII	25767	26506	-	YHL037C
chrVIII	26211	27948	+	YHL036W
chrVIII	27978	32756	-	YHL035C
chrVIII	33176	33637	+	YHL034W-A
chrVIII	33041	34196	-	YHL034C
chrVIII	34764	36045	-	YHL033C
chrVIII	36318	38548	-	YHL032C
chrVIII	38755	39511	-	YHL031C
chrVIII	39074	39535	+	YHL030W-A
chrVIII	40084	45690	+	YHL030W
chrVIII	45863	47994	-	YHL029C
chrVIII	48694	50660	+	YHL028W
chrVIII	51013	53195	+	YHL027W
chrVIII	53097	54241	-	YHL026C
chrVIII	54793	55952	+	YHL025W
chrVIII	56649	58790	+	YHL024W
chrVIII	59014	62595	-	YHL023C
chrVIII	62961	64157	-	YHL022C
chrVIII	64378	65919	-	YHL021C
chrVIII	66116	67540	-	YHL020C
chrVIII	67711	68304	+	YHL019W-A
chrVIII	67643	69582	-	YHL019C
chrVIII	69708	70070	+	YHL018W
chrVIII	70254	72009	+	YHL017W
chrVIII	71923	74549	-	YHL016C
chrVIII	74699	74782	+	YHL015W-A
chrVIII	75374	75834	+	YHL015W
chrVIII	76037	77335	-	YHL014C
chrVIII	77317	78388	-	YHL013C
chrVIII	78936	80417	+	YHL012W
chrVIII	80433	81716	-	YHL011C
chrVIII	81881	83721	-	YHL010C
chrVIII	83715	85184	-	YHL009C
chrVIII	85909	91318	+	YHL009W-B
chrVIII	85909	87150	+	YHL009W-A
chrVIII	92455	94678	-	YHL008C
chrVIII	94977	98074	-	YHL007C
chrVIII	97267	98137	+	YHL006W-A
chrVIII	98033	98858	-	YHL006C
chrVIII	98828	99220	-	YHL005C
chrVIII	99131	100504	+	YHL004W
chrVIII	100395	102017	-	YHL003C
chrVIII	102587	103075	-	YHL002C-A
chrVIII	102565	104020	+	YHL002W
chrVIII	104256	105219	+	YHL001W
chrVIII	106032	107597	+	YHR001W
chrVIII	107760	108361	+	YHR001W-A
chrVIII	108664	110023	+	YHR002W
chrVIII	109942	111328	-	YHR003C
chrVIII	111754	113094	-	YHR004C
chrVIII	113398	114961	-	YHR005C
chrVIII	115479	115935	-	YHR005C-A
chrVIII	117768	119575	+	YHR006W
chrVIII	119809	121825	-	YHR007C
chrVIII	122550	122765	-	YHR007C-A
chrVIII	122726	123624	-	YHR008C
chrVIII	124016	125915	-	YHR009C
chrVIII	126489	127613	+	YHR010W
chrVIII	127764	129182	+	YHR011W
chrVIII	129460	130619	+	YHR012W
chrVIII	130634	131473	-	YHR013C
chrVIII	132047	132922	+	YHR014W
chrVIII	134554	136533	+	YHR015W
chrVIII	136743	138516	-	YHR016C
chrVIII	138686	139928	+	YHR017W
chrVIII	139859	141457	-	YHR018C
chrVIII	141791	143600	-	YHR019C
chrVIII	143860	146146	+	YHR020W
chrVIII	147778	148704	-	YHR021C
chrVIII	149225	149680	+	YHR021W-A
chrVIII	149212	150406	-	YHR022C
chrVIII	150718	151296	-	YHR022C-A
chrVIII	151666	157452	+	YHR023W
chrVIII	157521	159230	-	YHR024C
chrVIII	159402	160597	+	YHR025W
chrVIII	160729	161695	+	YHR026W
chrVIII	161584	164764	-	YHR027C
chrVIII	164874	167451	-	YHR028C
chrVIII	167352	167672	+	YHR028W-A
chrVIII	167595	168574	-	YHR029C
chrVIII	168749	170548	-	YHR030C
chrVIII	170688	173011	-	YHR031C
chrVIII	173248	175486	+	YHR032W
chrVIII	175144	175502	+	YHR032W-A
chrVIII	175275	175394	-	YHR032C-A
chrVIII	175533	177091	+	YHR033W
chrVIII	176946	178033	-	YHR034C
chrVIII	178170	180198	+	YHR035W
chrVIII	180226	181984	+	YHR036W
chrVIII	181921	183873	+	YHR037W
chrVIII	184029	184862	+	YHR038W
chrVIII	184766	186919	-	YHR039C
chrVIII	187060	187706	-	YHR039C-A
chrVIII	187908	189097	+	YHR040W
chrVIII	189033	189875	-	YHR041C
chrVIII	190503	192694	+	YHR042W
chrVIII	192718	193647	-	YHR043C
chrVIII	193943	194858	-	YHR044C
chrVIII	195421	197323	+	YHR045W
chrVIII	197228	198316	-	YHR046C
chrVIII	198592	201338	-	YHR047C
chrVIII	204559	206471	+	YHR048W
chrVIII	206420	207327	+	YHR049W
chrVIII	207234	207530	-	YHR049C-A
chrVIII	207490	209370	+	YHR050W
chrVIII	209475	209645	+	YHR050W-A
chrVIII	209545	210426	+	YHR051W
chrVIII	210810	212112	+	YHR052W
chrVIII	213185	214249	-	YHR054C
chrVIII	215183	217834	-	YHR056C
chrVIII	217226	218227	+	YHR056W-A
chrVIII	218152	218859	-	YHR057C
